Sequence Number,[Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_STBD_MAG_4 Range to Node,SF_STBD_MAG_4 Easting,SF_STBD_MAG_4 Northing,Magnetic Field 30014_MAG_SFSTBD_4_883807 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30018_MAG_SFSTBD_8_883431 [nT] Value,Value Value,Value Comment,Value Comment,10003_MRU_SF_STBD Pitch,10003_MRU_SF_STBD Roll
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.39,666897.73,5983733.71,326.02,2.75,243.42,667047.28,5983487.94,50046.50,1577.00,33.77,2.68,50049.71,1323.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.47,666897.60,5983733.90,326.02,2.75,243.43,667047.15,5983488.12,50046.55,1577.00,33.77,2.68,50049.58,1326.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.51,666897.54,5983733.99,326.02,2.75,243.43,667047.09,5983488.20,50046.53,1577.00,33.77,2.68,50049.63,1326.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.55,666897.48,5983734.09,326.02,2.75,243.43,667047.03,5983488.30,50046.55,1577.00,33.77,2.68,50049.71,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.59,666897.42,5983734.17,326.02,2.75,243.44,667046.97,5983488.38,50046.53,1577.00,33.77,2.63,50049.67,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.67,666897.29,5983734.37,326.08,2.75,243.41,667046.85,5983488.62,50046.59,1577.00,33.77,2.63,50049.71,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.71,666897.23,5983734.46,326.08,2.75,243.41,667046.79,5983488.70,50046.64,1577.00,33.77,2.62,50049.71,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.76,666897.17,5983734.56,326.08,2.75,243.41,667046.72,5983488.80,50046.62,1577.00,33.77,2.62,50049.71,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.80,666897.11,5983734.65,326.08,2.75,243.40,667046.66,5983488.90,50046.55,1580.00,33.77,2.61,50049.73,1328.00,883807,883431,1.64,-0.40
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.88,666896.98,5983734.83,326.08,2.75,243.41,667046.54,5983489.08,50046.62,1580.00,33.77,2.61,50049.85,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.92,666896.92,5983734.93,326.08,2.75,243.41,667046.47,5983489.17,50046.68,1577.00,33.77,2.60,50049.85,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:47.96,666896.86,5983735.02,326.08,2.75,243.42,667046.41,5983489.25,50046.71,1580.00,33.77,2.60,50049.71,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.00,666896.80,5983735.12,326.08,2.75,243.43,667046.35,5983489.34,50046.68,1577.00,33.77,2.63,50049.81,1326.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.04,666896.73,5983735.21,326.08,2.75,243.43,667046.29,5983489.43,50046.73,1577.00,33.77,2.63,50049.81,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.12,666896.61,5983735.39,326.08,2.75,243.44,667046.17,5983489.61,50046.85,1577.00,33.77,2.60,50049.94,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.16,666896.55,5983735.48,326.08,2.75,243.44,667046.11,5983489.70,50046.82,1577.00,33.77,2.60,50049.90,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.20,666896.48,5983735.58,326.08,2.75,243.44,667046.04,5983489.79,50046.91,1577.00,33.77,2.60,50049.91,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.24,666896.42,5983735.67,326.08,2.75,243.45,667045.98,5983489.88,50046.76,1577.00,33.84,2.60,50049.91,1328.00,883807,883431,-1.31,0.88
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.32,666896.29,5983735.86,326.06,2.75,243.49,667045.49,5983489.81,50046.91,1580.00,33.84,2.59,50050.03,1328.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.36,666896.23,5983735.95,326.06,2.75,243.49,667045.43,5983489.90,50046.94,1577.00,33.84,2.59,50050.03,1328.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.41,666896.17,5983736.04,326.06,2.75,243.49,667045.37,5983489.99,50047.00,1577.00,33.84,2.58,50050.08,1328.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.45,666896.11,5983736.14,326.06,2.75,243.49,667045.30,5983490.09,50046.91,1577.00,33.84,2.58,50049.94,1328.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.53,666895.98,5983736.32,326.06,2.75,243.49,667045.18,5983490.28,50046.89,1577.00,33.84,2.57,50050.03,1331.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.57,666895.92,5983736.42,326.06,2.75,243.49,667045.12,5983490.37,50046.96,1577.00,33.84,2.57,50050.03,1331.00,883807,883431,0.31,-0.68
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,02:39:48.61,666895.86,5983736.51,326.06,2.75,243.49,667045.06,5983490.46,50047.00,1577.00,33.84,2.58,50050.03,1331.00,883807,883431,0.31,-0.68
