Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_2 Range to Node,SF_Port_MAG_2 Easting,SF_Port_MAG_2 Northing,Magnetic Field 30002_MAG_SFPort_2_883430 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.60,668065.46,5981998.43,325.11,3.02,197.82,668179.95,5981784.86,50008.34,1282.00,33.57,2.59,50002.04,1294.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.64,668065.39,5981998.53,325.11,3.02,197.82,668179.88,5981784.96,50008.48,1282.00,33.61,2.34,50002.22,1292.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.68,668065.32,5981998.64,325.11,3.02,197.82,668179.81,5981785.06,50008.57,1282.00,33.57,2.34,50002.22,1292.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.76,668065.18,5981998.83,325.11,3.02,197.82,668179.67,5981785.26,50008.79,1282.00,33.61,2.56,50002.44,1294.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.80,668065.11,5981998.93,325.11,3.02,197.82,668179.60,5981785.36,50008.79,1279.00,33.57,2.56,50002.49,1292.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.84,668065.04,5981999.04,325.11,3.02,197.82,668179.53,5981785.46,50008.84,1282.00,33.61,2.57,50002.47,1294.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.88,668064.97,5981999.14,325.11,3.02,197.83,668179.46,5981785.57,50009.07,1282.00,33.57,2.57,50002.67,1292.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:22.94,668064.87,5981999.28,325.11,3.02,197.83,668179.37,5981785.71,50009.20,1282.00,33.61,2.57,50002.67,1292.00,883430,883768,-3.13,-2.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.01,668064.76,5981999.44,325.11,3.02,197.82,668179.25,5981785.87,50009.25,1282.00,33.57,2.57,50002.85,1292.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.04,668064.70,5981999.53,325.11,3.02,197.82,668179.19,5981785.96,50009.38,1279.00,33.61,2.57,50002.94,1294.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.09,668064.62,5981999.64,325.11,3.02,197.83,668179.12,5981786.07,50009.34,1279.00,33.57,2.57,50002.90,1294.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.13,668064.55,5981999.74,325.11,3.02,197.83,668179.05,5981786.17,50009.61,1282.00,33.57,2.57,50002.90,1294.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.22,668064.39,5981999.98,325.11,3.02,197.83,668178.90,5981786.41,50009.65,1282.00,33.57,2.56,50003.12,1294.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.25,668064.35,5982000.04,325.12,3.02,197.82,668178.82,5981786.46,50009.70,1282.00,33.61,2.56,50003.26,1292.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.29,668064.27,5982000.14,325.12,3.02,197.82,668178.75,5981786.56,50009.83,1282.00,33.57,2.56,50003.30,1296.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.33,668064.20,5982000.25,325.12,3.02,197.82,668178.68,5981786.67,50009.83,1282.00,33.61,2.56,50003.30,1296.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.37,668064.13,5982000.35,325.12,3.02,197.82,668178.61,5981786.77,50010.03,1279.00,33.57,2.56,50003.35,1292.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.46,668063.99,5982000.56,325.12,3.02,197.83,668178.47,5981786.98,50010.15,1284.00,33.57,2.57,50003.53,1296.00,883430,883768,-2.21,0.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.49,668063.93,5982000.66,325.12,3.02,197.82,668178.40,5981787.08,50010.20,1282.00,33.57,2.57,50003.67,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.54,668063.86,5982000.76,325.12,3.02,197.82,668178.33,5981787.18,50010.20,1282.00,33.57,2.59,50003.67,1296.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.57,668063.79,5982000.86,325.12,3.02,197.82,668178.27,5981787.28,50010.35,1282.00,33.57,2.59,50003.67,1296.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.66,668063.65,5982001.06,325.12,3.02,197.82,668178.12,5981787.48,50010.33,1279.00,33.61,2.61,50003.71,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.70,668063.58,5982001.16,325.12,3.02,197.82,668178.06,5981787.58,50010.38,1279.00,33.57,2.61,50003.86,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.74,668063.51,5982001.26,325.12,3.02,197.82,668177.99,5981787.68,50010.47,1282.00,33.61,2.58,50003.80,1296.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.78,668063.44,5982001.37,325.12,3.02,197.82,668177.92,5981787.79,50010.44,1282.00,33.57,2.58,50003.80,1296.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.86,668063.30,5982001.56,325.12,3.02,197.83,668177.79,5981787.99,50010.65,1279.00,33.61,2.59,50004.07,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.90,668063.23,5982001.67,325.12,3.02,197.83,668177.91,5981788.19,50010.65,1282.00,33.57,2.59,50004.07,1296.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.97,668063.11,5982001.83,325.12,3.02,197.83,668177.80,5981788.36,50010.87,1279.00,33.61,2.56,50004.25,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:23.98,668063.08,5982001.87,325.12,3.02,197.83,668177.77,5981788.39,50010.89,1282.00,33.57,2.56,50004.25,1294.00,883430,883768,-0.30,2.01
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.02,668063.02,5982001.97,325.12,3.02,197.83,668177.71,5981788.49,50010.83,1279.00,33.61,2.59,50004.21,1299.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.10,668062.87,5982002.17,325.12,3.02,197.83,668177.55,5981788.70,50010.89,1279.00,33.57,2.58,50004.25,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.14,668062.81,5982002.27,325.12,3.02,197.83,668177.49,5981788.79,50011.01,1282.00,33.61,2.58,50004.25,1299.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.20,668062.71,5982002.41,325.12,3.02,197.83,668177.40,5981788.93,50011.01,1279.00,33.57,2.58,50004.34,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.24,668062.64,5982002.51,325.12,3.02,197.83,668177.33,5981789.04,50010.98,1279.00,33.57,2.56,50004.34,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.31,668062.53,5982002.69,325.12,3.02,197.85,668177.25,5981789.21,50010.96,1279.00,33.57,2.56,50004.50,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.35,668062.46,5982002.79,325.12,3.02,197.85,668177.18,5981789.31,50011.14,1282.00,33.61,2.56,50004.48,1299.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.39,668062.39,5982002.89,325.12,3.02,197.85,668177.11,5981789.42,50011.16,1279.00,33.57,2.56,50004.57,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.43,668062.32,5982003.00,325.12,3.02,197.85,668177.04,5981789.52,50011.24,1279.00,33.61,2.58,50004.57,1296.00,883430,883768,-4.81,-1.16
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.51,668062.18,5982003.20,325.14,3.02,197.84,668176.89,5981789.73,50011.19,1282.00,33.57,2.55,50004.61,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.55,668062.11,5982003.30,325.14,3.02,197.84,668176.83,5981789.83,50011.16,1279.00,33.61,2.55,50004.63,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.59,668062.04,5982003.41,325.14,3.02,197.84,668176.74,5981789.93,50011.14,1282.00,33.57,2.55,50004.61,1301.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.63,668061.96,5982003.51,325.14,3.02,197.84,668176.67,5981790.04,50011.30,1279.00,33.61,2.58,50004.71,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.67,668061.89,5982003.61,325.14,3.02,197.84,668176.61,5981790.13,50011.37,1279.00,33.57,2.58,50004.71,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.76,668061.75,5982003.81,325.14,3.02,197.84,668176.47,5981790.34,50011.39,1279.00,33.57,2.57,50004.86,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.79,668061.69,5982003.91,325.14,3.02,197.80,668176.36,5981790.47,50011.33,1279.00,33.57,2.57,50004.75,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.84,668061.61,5982004.01,325.14,3.02,197.80,668176.29,5981790.57,50011.51,1279.00,33.61,2.55,50005.02,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.88,668061.54,5982004.12,325.14,3.02,197.80,668176.23,5981790.68,50011.62,1277.00,33.57,2.55,50005.02,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:24.98,668061.36,5982004.37,325.09,3.02,197.79,668176.03,5981790.93,50011.78,1279.00,33.61,2.55,50005.16,1299.00,883430,883768,2.60,-0.58
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.00,668061.33,5982004.41,325.09,3.02,197.79,668176.00,5981790.98,50011.75,1277.00,33.57,2.55,50005.16,1299.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.04,668061.25,5982004.52,325.09,3.02,197.79,668175.93,5981791.08,50011.64,1282.00,33.61,2.55,50005.04,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.08,668061.18,5982004.62,325.09,3.02,197.79,668175.87,5981791.19,50011.75,1277.00,33.57,2.55,50005.04,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.16,668061.04,5982004.82,325.09,3.02,197.79,668175.74,5981791.39,50011.96,1279.00,33.61,2.59,50005.29,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.20,668060.97,5982004.93,325.09,3.02,197.79,668175.67,5981791.50,50011.98,1279.00,33.57,2.54,50005.45,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.24,668060.90,5982005.02,325.09,3.02,197.82,668175.60,5981791.56,50012.00,1279.00,33.61,2.54,50005.38,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.28,668060.83,5982005.13,325.09,3.02,197.82,668175.53,5981791.67,50012.02,1279.00,33.61,2.54,50005.47,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.32,668060.76,5982005.23,325.09,3.02,197.82,668175.46,5981791.77,50012.14,1277.00,33.61,2.54,50005.47,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.41,668060.61,5982005.44,325.09,3.02,197.82,668175.31,5981791.98,50012.29,1279.00,33.61,2.54,50005.65,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.45,668060.54,5982005.54,325.09,3.02,197.82,668175.24,5981792.07,50012.52,1279.00,33.61,2.54,50005.94,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.50,668060.45,5982005.67,325.09,3.02,197.82,668175.16,5981792.21,50012.50,1279.00,33.61,2.54,50005.88,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.53,668060.40,5982005.74,325.09,3.02,197.82,668175.11,5981792.28,50012.52,1279.00,33.61,2.54,50005.88,1301.00,883430,883768,-8.21,-0.91
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.61,668060.26,5982005.94,325.07,3.02,197.82,668174.95,5981792.47,50012.55,1277.00,33.61,2.54,50005.97,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.65,668060.19,5982006.04,325.07,3.02,197.83,668174.88,5981792.57,50012.75,1277.00,33.61,2.54,50006.13,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.69,668060.12,5982006.14,325.07,3.02,197.83,668174.81,5981792.68,50012.88,1277.00,33.61,2.54,50006.29,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.73,668060.05,5982006.25,325.07,3.02,197.83,668174.74,5981792.78,50012.97,1279.00,33.61,2.54,50006.22,1304.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.77,668059.97,5982006.34,325.07,3.02,197.71,668174.61,5981792.97,50012.95,1279.00,33.61,2.54,50006.22,1304.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.85,668059.83,5982006.54,325.07,3.02,197.72,668174.48,5981793.17,50013.06,1279.00,33.67,2.52,50006.44,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.89,668059.76,5982006.64,325.07,3.02,197.72,668174.41,5981793.27,50013.24,1277.00,33.61,2.52,50006.51,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:25.94,668059.69,5982006.75,325.07,3.02,197.72,668174.34,5981793.38,50013.41,1277.00,33.61,2.53,50006.71,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.00,668059.57,5982006.90,325.07,3.02,197.71,668174.21,5981793.54,50013.43,1279.00,33.61,2.52,50006.76,1301.00,883430,883768,7.38,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.06,668059.47,5982007.05,325.07,3.02,197.71,668174.12,5981793.68,50013.56,1279.00,33.61,2.52,50006.88,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.10,668059.41,5982007.14,325.07,3.02,197.72,668174.05,5981793.77,50013.61,1282.00,33.61,2.52,50006.85,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.14,668059.33,5982007.24,325.07,3.02,197.72,668173.98,5981793.88,50013.79,1277.00,33.67,2.53,50007.17,1299.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.18,668059.26,5982007.35,325.07,3.02,197.72,668173.92,5981793.98,50013.97,1279.00,33.61,2.53,50007.17,1299.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.27,668059.11,5982007.56,325.04,3.02,197.88,668174.19,5981794.25,50013.90,1279.00,33.67,2.51,50007.21,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.30,668059.05,5982007.64,325.04,3.02,197.88,668174.14,5981794.33,50013.92,1279.00,33.61,2.51,50007.21,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.34,668058.98,5982007.74,325.04,3.02,197.88,668174.07,5981794.44,50014.01,1282.00,33.61,2.52,50007.33,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.38,668058.91,5982007.85,325.04,3.02,197.88,668174.00,5981794.54,50014.19,1277.00,33.61,2.52,50007.48,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.42,668058.83,5982007.95,325.04,3.02,197.99,668173.95,5981794.53,50014.24,1279.00,33.67,2.51,50007.48,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.52,668058.66,5982008.19,325.04,3.02,197.99,668173.80,5981794.78,50014.38,1279.00,33.61,2.50,50007.66,1301.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.54,668058.62,5982008.25,325.04,3.02,197.99,668173.76,5981794.84,50014.51,1279.00,33.67,2.50,50007.82,1304.00,883430,883768,-2.94,0.12
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.59,668058.55,5982008.36,325.04,3.02,197.99,668173.69,5981794.94,50014.56,1279.00,33.67,2.50,50007.93,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.63,668058.48,5982008.46,325.04,3.02,197.98,668173.60,5981795.04,50014.74,1279.00,33.67,2.49,50007.93,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.71,668058.34,5982008.66,325.04,3.02,197.99,668173.47,5981795.25,50014.74,1279.00,33.61,2.49,50008.03,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.75,668058.27,5982008.76,325.04,3.02,197.99,668173.40,5981795.35,50014.78,1277.00,33.67,2.49,50008.11,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.79,668058.19,5982008.86,325.04,3.02,197.92,668173.28,5981795.49,50014.83,1279.00,33.61,2.49,50008.16,1304.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.83,668058.12,5982008.96,325.04,3.02,197.92,668173.21,5981795.60,50014.92,1279.00,33.67,2.50,50008.16,1304.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.91,668057.98,5982009.16,325.04,3.02,197.93,668173.08,5981795.80,50015.10,1279.00,33.67,2.49,50008.43,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.95,668057.91,5982009.26,325.04,3.02,197.93,668173.02,5981795.90,50015.10,1279.00,33.67,2.49,50008.52,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:26.99,668057.83,5982009.37,325.04,3.02,197.92,668172.92,5981796.01,50015.14,1279.00,33.67,2.49,50008.52,1301.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.03,668057.77,5982009.46,325.04,3.02,197.92,668172.86,5981796.10,50015.10,1279.00,33.67,2.50,50008.57,1304.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.08,668057.69,5982009.57,325.04,3.02,197.92,668172.79,5981796.21,50015.19,1277.00,33.67,2.50,50008.57,1304.00,883430,883768,4.33,0.48
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.16,668057.55,5982009.77,325.04,3.02,197.93,668172.66,5981796.41,50015.37,1279.00,33.71,2.48,50008.79,1301.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.19,668057.49,5982009.86,325.04,3.02,197.93,668172.60,5981796.50,50015.52,1277.00,33.61,2.48,50008.97,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.24,668057.41,5982009.97,325.04,3.02,197.93,668172.52,5981796.61,50015.50,1279.00,33.67,2.48,50008.88,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.28,668057.34,5982010.07,325.04,3.02,197.92,668172.44,5981796.71,50015.60,1277.00,33.67,2.48,50008.88,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.36,668057.20,5982010.27,325.04,3.02,197.93,668172.31,5981796.91,50015.60,1277.00,33.71,2.48,50009.07,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.40,668057.13,5982010.37,325.04,3.02,197.93,668172.25,5981797.01,50015.69,1279.00,33.67,2.48,50009.25,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.44,668057.06,5982010.47,325.04,3.02,197.93,668172.18,5981797.12,50015.87,1277.00,33.71,2.46,50009.38,1301.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.48,668056.99,5982010.57,325.04,3.02,197.93,668172.11,5981797.22,50015.84,1279.00,33.67,2.46,50009.34,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.56,668056.85,5982010.77,325.04,3.02,197.94,668171.99,5981797.42,50015.73,1277.00,33.71,2.48,50009.38,1304.00,883430,883768,-0.97,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.60,668056.77,5982010.87,325.06,3.03,197.97,668171.91,5981797.48,50015.91,1279.00,33.67,2.46,50009.52,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.64,668056.70,5982010.97,325.06,3.03,197.97,668171.82,5981797.58,50016.09,1277.00,33.67,2.46,50009.72,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.69,668056.63,5982011.08,325.06,3.03,197.97,668171.76,5981797.68,50016.18,1279.00,33.67,2.46,50009.74,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.73,668056.56,5982011.17,325.06,3.03,197.97,668171.69,5981797.78,50016.16,1279.00,33.71,2.46,50009.74,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.81,668056.41,5982011.37,325.06,3.03,197.96,668171.53,5981797.99,50016.23,1279.00,33.67,2.45,50009.79,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.85,668056.35,5982011.47,325.06,3.03,197.96,668171.47,5981798.09,50016.27,1279.00,33.71,2.45,50009.97,1301.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.89,668056.27,5982011.58,325.06,3.03,197.96,668171.40,5981798.19,50016.43,1277.00,33.67,2.45,50010.06,1301.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:27.93,668056.20,5982011.68,325.06,3.03,197.96,668171.34,5981798.29,50016.46,1279.00,33.71,2.44,50010.06,1301.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:28.01,668056.07,5982011.87,325.07,3.03,197.96,668171.18,5981798.48,50016.50,1279.00,33.67,2.44,50010.15,1301.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:28.05,668056.00,5982011.97,325.07,3.03,197.96,668171.11,5981798.58,50016.43,1277.00,33.71,2.44,50010.20,1304.00,883430,883768,0.07,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:28.09,668055.92,5982012.07,325.07,3.03,197.96,668171.04,5981798.68,50016.36,1277.00,33.71,2.44,50010.06,1304.00,883430,883768,-2.94,1.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:28.13,668055.85,5982012.18,325.07,3.03,197.96,668170.97,5981798.79,50016.54,1277.00,33.76,2.47,50010.38,1304.00,883430,883768,-2.94,1.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,02:27:28.17,668055.78,5982012.28,325.07,3.03,197.96,668170.91,5981798.89,50016.73,1277.00,33.71,2.47,50010.38,1304.00,883430,883768,-2.94,1.07
