Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_4 Range to Node,SF_Port_MAG_4 Easting,SF_Port_MAG_4 Northing,Magnetic Field 30004_MAG_SFPort_4_883425 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30008_MAG_SFPort_8_883439 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:51.90,665767.79,5985374.17,318.21,2.71,197.53,665900.58,5985172.28,50042.96,1489.00,37.02,2.45,50034.84,1555.00,883425,883439,6.86,-1.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:51.99,665767.62,5985374.32,318.21,2.71,197.51,665900.40,5985172.45,50042.91,1494.00,37.02,2.45,50034.87,1555.00,883425,883439,6.86,-1.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.02,665767.55,5985374.40,318.21,2.71,197.51,665900.34,5985172.53,50043.00,1492.00,37.02,2.45,50034.84,1555.00,883425,883439,6.86,-1.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.06,665767.48,5985374.48,318.21,2.71,197.51,665900.27,5985172.62,50042.99,1492.00,36.91,2.47,50035.05,1553.00,883425,883439,6.86,-1.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.13,665767.36,5985374.61,318.21,2.71,197.51,665900.16,5985172.76,50043.05,1492.00,36.91,2.47,50034.98,1555.00,883425,883439,6.86,-1.54
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.19,665767.26,5985374.73,318.21,2.71,197.51,665900.07,5985172.89,50043.00,1489.00,36.91,2.50,50034.93,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.23,665767.18,5985374.81,318.21,2.71,197.51,665900.00,5985172.98,50043.05,1494.00,36.91,2.50,50034.93,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.27,665767.12,5985374.89,318.21,2.71,197.51,665899.94,5985173.06,50043.00,1494.00,36.91,2.50,50035.01,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.31,665767.03,5985374.97,318.21,2.71,197.50,665899.84,5985173.14,50042.96,1492.00,36.91,2.50,50034.98,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.35,665766.95,5985375.05,318.21,2.71,197.50,665899.77,5985173.23,50042.91,1494.00,36.91,2.50,50034.84,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.43,665766.81,5985375.21,318.21,2.71,197.50,665899.64,5985173.41,50042.96,1494.00,36.91,2.50,50034.87,1555.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.47,665766.74,5985375.29,318.21,2.71,197.50,665899.58,5985173.49,50042.96,1494.00,36.91,2.51,50034.84,1558.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.51,665766.66,5985375.37,318.21,2.71,197.50,665899.51,5985173.58,50042.87,1494.00,36.91,2.51,50034.87,1558.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.55,665766.59,5985375.46,318.21,2.71,197.50,665899.44,5985173.67,50042.87,1494.00,36.91,2.54,50034.89,1558.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.64,665766.41,5985375.60,317.99,2.70,197.53,665899.21,5985173.75,50042.78,1494.00,36.91,2.54,50034.78,1560.00,883425,883439,4.20,2.26
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.68,665766.34,5985375.67,317.99,2.70,197.53,665899.15,5985173.83,50042.78,1497.00,36.91,2.55,50034.71,1560.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.72,665766.27,5985375.75,317.99,2.70,197.53,665899.09,5985173.91,50042.73,1497.00,36.91,2.55,50034.74,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.76,665766.19,5985375.83,317.99,2.70,197.53,665899.02,5985174.00,50042.64,1499.00,36.91,2.54,50034.66,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.84,665766.03,5985375.99,317.99,2.70,197.56,665898.88,5985174.15,50042.63,1499.00,36.91,2.54,50034.57,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.88,665765.96,5985376.07,317.99,2.70,197.56,665898.81,5985174.24,50042.69,1501.00,36.91,2.55,50034.57,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.92,665765.89,5985376.15,317.99,2.70,197.56,665898.75,5985174.32,50042.64,1499.00,36.91,2.55,50034.60,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:52.96,665765.82,5985376.23,317.99,2.70,197.56,665898.68,5985174.41,50042.64,1504.00,36.91,2.57,50034.62,1565.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.00,665765.73,5985376.30,317.99,2.70,197.56,665898.58,5985174.47,50042.60,1504.00,36.91,2.57,50034.65,1563.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.08,665765.58,5985376.47,317.99,2.70,197.56,665898.44,5985174.65,50042.55,1504.00,36.91,2.56,50034.53,1565.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.14,665765.47,5985376.59,317.99,2.70,197.56,665898.34,5985174.78,50042.55,1509.00,36.91,2.56,50034.51,1565.00,883425,883439,2.20,-0.93
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.16,665765.43,5985376.63,317.99,2.70,197.56,665898.31,5985174.82,50042.60,1506.00,36.86,2.59,50034.57,1565.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.20,665765.36,5985376.71,317.99,2.70,197.56,665898.24,5985174.91,50042.54,1506.00,36.86,2.59,50034.51,1565.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.29,665765.21,5985376.88,317.99,2.70,197.56,665898.10,5985175.09,50042.46,1509.00,36.86,2.61,50034.48,1567.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.33,665765.13,5985376.95,317.75,2.70,197.57,665898.00,5985175.14,50042.50,1506.00,36.86,2.61,50034.51,1565.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.37,665765.05,5985377.03,317.75,2.70,197.57,665897.93,5985175.23,50042.42,1511.00,36.86,2.60,50034.42,1567.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.41,665764.98,5985377.11,317.75,2.70,197.57,665897.87,5985175.31,50042.50,1509.00,36.86,2.60,50034.44,1567.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.49,665764.82,5985377.27,317.75,2.70,197.55,665897.70,5985175.49,50042.42,1511.00,36.86,2.61,50034.39,1567.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.53,665764.75,5985377.35,317.75,2.70,197.55,665897.63,5985175.58,50042.42,1511.00,36.86,2.61,50034.39,1567.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.57,665764.67,5985377.43,317.75,2.70,197.55,665897.57,5985175.66,50042.40,1509.00,36.86,2.61,50034.42,1570.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.61,665764.60,5985377.51,317.75,2.70,197.55,665897.50,5985175.75,50042.46,1514.00,36.86,2.61,50034.44,1570.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.66,665764.51,5985377.61,317.75,2.70,197.55,665897.39,5985175.84,50042.50,1511.00,36.86,2.63,50034.46,1570.00,883425,883439,3.88,-3.30
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.73,665764.37,5985377.75,317.75,2.70,197.55,665897.27,5985175.99,50042.55,1511.00,36.81,2.63,50034.48,1570.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.77,665764.30,5985377.83,317.75,2.70,197.55,665897.20,5985176.08,50042.42,1514.00,36.81,2.65,50034.51,1567.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.82,665764.22,5985377.91,317.61,2.70,197.55,665897.09,5985176.13,50042.42,1511.00,36.81,2.65,50034.48,1567.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.86,665764.15,5985377.99,317.61,2.70,197.55,665897.02,5985176.22,50042.42,1516.00,36.81,2.63,50034.42,1570.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.94,665764.00,5985378.16,317.61,2.70,197.56,665896.88,5985176.39,50042.49,1516.00,36.81,2.63,50034.39,1570.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:53.98,665763.93,5985378.23,317.61,2.70,197.56,665896.81,5985176.47,50042.37,1514.00,36.81,2.65,50034.39,1570.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.02,665763.85,5985378.31,317.61,2.70,197.50,665897.36,5985177.01,50042.32,1519.00,36.81,2.65,50034.42,1572.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.06,665763.77,5985378.40,317.61,2.70,197.50,665897.29,5985177.10,50042.37,1516.00,36.81,2.66,50034.35,1572.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.10,665763.70,5985378.48,317.61,2.70,197.50,665897.22,5985177.18,50042.28,1519.00,36.81,2.66,50034.33,1572.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.18,665763.55,5985378.64,317.61,2.70,197.50,665897.08,5985177.35,50042.37,1521.00,36.81,2.64,50034.30,1570.00,883425,883439,4.53,0.32
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.22,665763.48,5985378.72,317.61,2.70,197.50,665897.01,5985177.43,50042.31,1519.00,36.81,2.64,50034.38,1572.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.26,665763.41,5985378.80,317.61,2.70,197.51,665896.94,5985177.51,50042.23,1521.00,36.71,2.66,50034.28,1570.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.30,665763.33,5985378.88,317.61,2.70,197.49,665896.87,5985177.60,50042.23,1519.00,36.71,2.66,50034.25,1572.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.39,665763.18,5985379.04,317.61,2.70,197.50,665896.73,5985177.77,50042.14,1521.00,36.71,2.67,50034.15,1572.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.43,665763.10,5985379.13,317.61,2.70,197.50,665896.65,5985177.87,50042.14,1523.00,36.71,2.67,50034.17,1575.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.47,665763.02,5985379.22,317.61,2.70,197.50,665896.58,5985177.95,50042.14,1519.00,36.71,2.69,50034.10,1572.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.51,665762.96,5985379.28,317.61,2.70,197.50,665896.52,5985178.02,50042.04,1523.00,36.71,2.69,50034.15,1575.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.59,665762.81,5985379.45,317.61,2.70,197.51,665896.38,5985178.19,50042.01,1521.00,36.71,2.69,50034.01,1575.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.63,665762.74,5985379.53,317.61,2.70,197.51,665896.31,5985178.27,50041.96,1521.00,36.71,2.69,50034.01,1575.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.69,665762.63,5985379.64,317.48,2.70,197.54,665896.24,5985178.36,50042.05,1523.00,36.71,2.69,50034.03,1575.00,883425,883439,0.05,-0.44
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.71,665762.59,5985379.69,317.48,2.70,197.54,665896.20,5985178.42,50041.90,1521.00,36.71,2.69,50033.97,1575.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.75,665762.52,5985379.76,317.48,2.70,197.54,665896.14,5985178.50,50041.87,1523.00,36.71,2.68,50033.97,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.83,665762.37,5985379.93,317.48,2.70,197.54,665895.97,5985178.67,50041.87,1523.00,36.71,2.68,50033.89,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.87,665762.30,5985380.01,317.48,2.70,197.54,665895.91,5985178.75,50041.87,1523.00,36.71,2.71,50033.88,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.91,665762.22,5985380.09,317.48,2.70,197.54,665895.84,5985178.84,50041.86,1526.00,36.71,2.71,50033.83,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:54.95,665762.15,5985380.17,317.48,2.70,197.54,665895.77,5985178.92,50041.83,1521.00,36.71,2.71,50033.89,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.04,665762.00,5985380.33,317.48,2.70,197.53,665895.60,5985179.08,50041.78,1526.00,36.71,2.71,50033.83,1575.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.08,665761.93,5985380.41,317.48,2.70,197.53,665895.53,5985179.16,50041.78,1526.00,36.71,2.72,50033.89,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.12,665761.85,5985380.49,317.48,2.70,197.53,665895.47,5985179.25,50041.77,1526.00,36.71,2.72,50033.83,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.18,665761.73,5985380.62,317.48,2.70,197.53,665895.36,5985179.39,50041.74,1528.00,36.71,2.71,50033.74,1577.00,883425,883439,0.96,0.63
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.24,665761.63,5985380.73,317.48,2.70,197.53,665895.26,5985179.51,50041.69,1526.00,36.71,2.71,50033.83,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.28,665761.55,5985380.81,317.48,2.70,197.53,665895.20,5985179.60,50041.74,1531.00,36.71,2.74,50033.83,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.32,665761.48,5985380.89,317.39,2.70,197.53,665895.10,5985179.66,50041.68,1531.00,36.71,2.74,50033.74,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.36,665761.41,5985380.97,317.39,2.70,197.53,665895.03,5985179.75,50041.69,1528.00,36.71,2.73,50033.76,1577.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.43,665761.29,5985381.10,317.39,2.70,197.53,665894.92,5985179.89,50041.69,1533.00,36.71,2.73,50033.65,1577.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.49,665761.18,5985381.22,317.39,2.70,197.53,665894.83,5985180.01,50041.58,1531.00,36.71,2.74,50033.65,1577.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.52,665761.11,5985381.28,317.39,2.70,197.53,665894.73,5985180.07,50041.56,1533.00,36.71,2.74,50033.67,1577.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.56,665761.03,5985381.36,317.39,2.70,197.53,665894.66,5985180.16,50041.56,1536.00,36.71,2.75,50033.70,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.61,665760.96,5985381.45,317.39,2.70,197.53,665894.60,5985180.25,50041.56,1531.00,36.71,2.75,50033.56,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.71,665760.78,5985381.64,317.39,2.70,197.52,665894.40,5985180.44,50041.54,1533.00,36.71,2.76,50033.56,1577.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.73,665760.74,5985381.68,317.39,2.70,197.52,665894.37,5985180.49,50041.56,1531.00,36.71,2.76,50033.67,1580.00,883425,883439,1.32,-0.11
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.77,665760.67,5985381.76,317.39,2.70,197.52,665894.30,5985180.57,50041.42,1533.00,36.71,2.76,50033.51,1580.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.81,665760.58,5985381.83,317.17,2.69,197.52,665894.19,5985180.63,50041.40,1536.00,36.71,2.76,50033.51,1582.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.85,665760.51,5985381.92,317.17,2.69,197.52,665894.11,5985180.72,50041.37,1531.00,36.71,2.76,50033.39,1580.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.93,665760.36,5985382.08,317.17,2.69,197.52,665893.98,5985180.89,50041.33,1536.00,36.71,2.76,50033.43,1580.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:55.97,665760.29,5985382.15,317.17,2.69,197.52,665893.91,5985180.97,50041.31,1533.00,36.71,2.75,50033.43,1580.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.01,665760.21,5985382.23,317.17,2.69,197.52,665893.80,5985181.03,50041.19,1536.00,36.71,2.75,50033.31,1582.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.05,665760.13,5985382.31,317.17,2.69,197.52,665893.73,5985181.12,50041.19,1536.00,36.71,2.78,50033.33,1582.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.14,665759.98,5985382.47,317.17,2.69,197.52,665893.60,5985181.29,50041.09,1536.00,36.71,2.78,50033.20,1580.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.17,665759.91,5985382.55,317.17,2.69,197.52,665893.53,5985181.37,50041.06,1538.00,36.71,2.78,50033.06,1582.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.22,665759.82,5985382.64,317.17,2.69,197.52,665893.45,5985181.47,50041.13,1538.00,36.71,2.78,50033.15,1582.00,883425,883439,1.19,1.36
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.26,665759.76,5985382.71,317.17,2.69,197.53,665893.40,5985181.54,50041.01,1541.00,36.71,2.76,50033.17,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.34,665759.60,5985382.86,317.17,2.69,197.66,665894.18,5985182.13,50040.88,1541.00,36.71,2.76,50032.97,1584.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.38,665759.52,5985382.94,317.17,2.69,197.66,665894.12,5985182.21,50040.91,1538.00,36.71,2.76,50032.97,1584.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.42,665759.45,5985383.02,317.17,2.69,197.66,665894.05,5985182.29,50040.92,1541.00,36.71,2.76,50032.97,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.46,665759.37,5985383.10,317.17,2.69,197.66,665893.98,5985182.38,50040.82,1541.00,36.71,2.75,50032.97,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.50,665759.29,5985383.17,316.96,2.69,197.65,665893.92,5985182.49,50040.79,1541.00,36.71,2.75,50032.94,1584.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.58,665759.14,5985383.33,316.96,2.69,197.65,665893.80,5985182.67,50040.77,1543.00,36.71,2.75,50032.88,1584.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.62,665759.07,5985383.41,316.96,2.69,197.65,665893.74,5985182.76,50040.83,1543.00,36.71,2.75,50032.88,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.66,665758.99,5985383.48,316.96,2.69,197.63,665893.60,5985182.83,50040.79,1543.00,36.71,2.74,50032.84,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.73,665758.86,5985383.61,316.96,2.69,197.63,665893.50,5985182.98,50040.77,1543.00,36.71,2.74,50032.79,1582.00,883425,883439,3.20,0.42
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.79,665758.76,5985383.72,316.96,2.69,197.63,665893.42,5985183.10,50040.65,1543.00,36.71,2.74,50032.79,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.83,665758.67,5985383.80,316.96,2.69,197.62,665893.28,5985183.15,50040.64,1545.00,36.71,2.74,50032.81,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.87,665758.60,5985383.87,316.96,2.69,197.62,665893.22,5985183.24,50040.65,1543.00,36.71,2.76,50032.75,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.91,665758.52,5985383.95,316.96,2.69,197.62,665893.16,5985183.33,50040.68,1543.00,36.71,2.76,50032.70,1580.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:56.99,665758.35,5985384.09,316.74,2.69,197.67,665892.98,5985183.41,50040.69,1543.00,36.71,2.77,50032.75,1580.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.03,665758.28,5985384.17,316.74,2.69,197.67,665892.92,5985183.50,50040.64,1543.00,36.71,2.77,50032.75,1580.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.07,665758.21,5985384.25,316.74,2.69,197.67,665892.86,5985183.58,50040.51,1545.00,36.71,2.77,50032.72,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.11,665758.13,5985384.33,316.74,2.69,197.67,665892.79,5985183.68,50040.54,1541.00,36.71,2.77,50032.70,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.15,665758.06,5985384.41,316.74,2.69,197.67,665892.73,5985183.77,50040.51,1543.00,36.71,2.73,50032.57,1584.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.24,665757.90,5985384.58,316.74,2.69,197.67,665892.60,5985183.96,50040.54,1543.00,36.71,2.73,50032.61,1582.00,883425,883439,-2.20,1.02
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.27,665757.83,5985384.65,316.74,2.69,197.67,665892.55,5985184.03,50040.47,1541.00,36.71,2.73,50032.57,1584.00,883425,883439,0.09,0.41
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.31,665757.75,5985384.71,316.74,2.69,197.66,665892.43,5985184.10,50040.36,1543.00,36.71,2.73,50032.57,1582.00,883425,883439,0.09,0.41
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.36,665757.67,5985384.80,316.74,2.69,197.66,665892.37,5985184.19,50040.42,1543.00,36.71,2.73,50032.57,1584.00,883425,883439,0.09,0.41
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.44,665757.52,5985384.96,316.74,2.69,197.66,665892.24,5985184.37,50040.41,1543.00,36.71,2.73,50032.43,1584.00,883425,883439,0.09,0.41
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.48,665757.44,5985385.04,316.74,2.69,197.66,665892.18,5985184.46,50040.38,1545.00,36.71,2.72,50032.45,1584.00,883425,883439,0.09,0.41
0014-,DDB_B10_P15_IC_SFpt_GRAD_4,28/06/2026,02:51:57.52,665757.37,5985385.11,316.74,2.69,197.66,665892.12,5985184.54,50040.32,1543.00,36.71,2.72,50032.47,1584.00,883425,883439,0.09,0.41
