Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_1 Range to Node,SF_Port_MAG_1 Easting,SF_Port_MAG_1 Northing,Magnetic Field 30001_MAG_SFPort_1_883758 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.08,667774.45,5982424.78,326.50,2.86,197.71,667889.90,5982211.99,50012.84,1375.00,31.79,2.49,50005.81,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.12,667774.39,5982424.87,326.50,2.86,197.71,667889.84,5982212.09,50012.88,1372.00,31.79,2.48,50005.81,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.16,667774.32,5982424.97,326.50,2.86,197.71,667889.77,5982212.19,50012.84,1375.00,31.79,2.48,50005.81,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.24,667774.19,5982425.17,326.50,2.86,197.71,667889.64,5982212.39,50012.91,1375.00,31.79,2.49,50005.70,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.28,667774.13,5982425.26,326.51,2.86,197.76,667889.58,5982212.42,50013.02,1372.00,31.79,2.49,50005.88,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.34,667774.03,5982425.41,326.51,2.86,197.77,667889.49,5982212.56,50013.11,1372.00,31.79,2.50,50005.88,1282.00,883758,883768,0.13,1.19
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.36,667774.00,5982425.45,326.51,2.86,197.77,667889.46,5982212.61,50012.95,1372.00,31.79,2.50,50005.86,1282.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.41,667773.94,5982425.55,326.51,2.86,197.77,667889.39,5982212.71,50012.97,1375.00,31.79,2.51,50005.79,1282.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.49,667773.81,5982425.74,326.51,2.86,197.77,667889.27,5982212.90,50013.06,1375.00,31.79,2.51,50005.79,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.53,667773.75,5982425.84,326.51,2.86,197.77,667889.20,5982212.99,50013.18,1372.00,31.79,2.50,50005.90,1282.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.57,667773.68,5982425.94,326.51,2.86,197.77,667889.13,5982213.10,50013.11,1375.00,31.79,2.50,50005.90,1282.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.62,667773.61,5982426.05,326.51,2.86,197.72,667889.04,5982213.24,50013.06,1375.00,31.79,2.58,50005.93,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.69,667773.49,5982426.23,326.51,2.86,197.73,667888.93,5982213.42,50013.11,1372.00,31.79,2.58,50005.93,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.73,667773.42,5982426.33,326.51,2.86,197.73,667888.87,5982213.52,50013.18,1372.00,31.79,2.53,50005.88,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.77,667773.36,5982426.43,326.51,2.86,197.73,667888.80,5982213.62,50013.24,1375.00,31.79,2.53,50005.88,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.81,667773.30,5982426.52,326.49,2.86,197.87,667888.67,5982213.51,50013.24,1375.00,31.79,2.51,50005.88,1284.00,883758,883768,4.25,0.23
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.89,667773.17,5982426.72,326.49,2.86,197.88,667888.55,5982213.70,50013.29,1372.00,31.79,2.51,50006.22,1284.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.93,667773.10,5982426.82,326.49,2.86,197.88,667888.48,5982213.80,50013.36,1372.00,31.79,2.57,50006.06,1284.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:17.98,667773.04,5982426.91,326.49,2.86,197.87,667888.42,5982213.90,50013.33,1372.00,31.79,2.57,50006.06,1284.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.01,667772.98,5982427.01,326.49,2.86,197.88,667888.36,5982213.99,50013.47,1372.00,31.79,2.53,50006.13,1282.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.06,667772.91,5982427.11,326.49,2.86,197.88,667888.29,5982214.09,50013.43,1375.00,31.79,2.53,50006.13,1282.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.14,667772.78,5982427.30,326.49,2.86,197.88,667888.17,5982214.28,50013.27,1375.00,31.73,2.54,50006.17,1284.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.18,667772.72,5982427.40,326.49,2.86,197.88,667888.10,5982214.38,50013.33,1377.00,31.73,2.54,50006.15,1287.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.22,667772.66,5982427.49,326.49,2.86,197.88,667888.04,5982214.47,50013.51,1375.00,31.73,2.55,50006.15,1287.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.26,667772.59,5982427.59,326.49,2.86,197.92,667888.01,5982214.55,50013.51,1372.00,31.73,2.55,50006.15,1287.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.36,667772.43,5982427.84,326.49,2.86,197.92,667887.85,5982214.79,50013.32,1372.00,31.73,2.56,50006.15,1287.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.38,667772.40,5982427.89,326.49,2.86,197.93,667887.82,5982214.84,50013.38,1375.00,31.73,2.56,50006.15,1287.00,883758,883768,0.33,-2.13
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.43,667772.33,5982428.00,326.48,2.86,197.92,667887.75,5982214.95,50013.24,1377.00,31.73,2.55,50006.15,1287.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.46,667772.28,5982428.08,326.48,2.86,197.92,667887.69,5982215.03,50013.33,1372.00,31.73,2.55,50006.08,1287.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.50,667772.21,5982428.18,326.48,2.86,197.93,667887.63,5982215.12,50013.38,1375.00,31.73,2.64,50006.06,1289.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.60,667772.07,5982428.40,326.48,2.86,197.92,667887.47,5982215.33,50013.41,1375.00,31.73,2.64,50006.06,1292.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.63,667772.02,5982428.47,326.48,2.86,197.93,667887.42,5982215.40,50013.33,1375.00,31.73,2.58,50006.17,1292.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.67,667771.96,5982428.56,326.48,2.86,197.93,667887.36,5982215.50,50013.33,1375.00,31.73,2.58,50006.17,1292.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.71,667771.89,5982428.66,326.48,2.86,197.93,667887.30,5982215.60,50013.29,1372.00,31.73,2.61,50005.97,1294.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.79,667771.77,5982428.86,326.48,2.86,197.92,667887.16,5982215.80,50013.41,1375.00,31.73,2.61,50006.08,1289.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.83,667771.70,5982428.96,326.48,2.86,197.93,667887.10,5982215.90,50013.24,1375.00,31.73,2.58,50006.06,1289.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.88,667771.62,5982429.08,326.48,2.86,197.93,667887.02,5982216.02,50013.15,1375.00,31.73,2.58,50006.06,1289.00,883758,883768,0.06,0.71
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.91,667771.58,5982429.15,326.48,2.86,197.93,667886.98,5982216.09,50013.24,1375.00,31.73,2.60,50005.99,1289.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:18.99,667771.45,5982429.35,326.48,2.86,197.92,667886.85,5982216.29,50013.27,1375.00,31.73,2.60,50005.90,1292.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.03,667771.39,5982429.45,326.48,2.86,197.92,667886.78,5982216.39,50013.20,1377.00,31.73,2.60,50005.90,1292.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.07,667771.32,5982429.54,326.48,2.86,197.92,667886.72,5982216.48,50013.20,1375.00,31.73,2.60,50005.97,1294.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.11,667771.26,5982429.64,326.48,2.86,197.93,667886.66,5982216.58,50013.20,1375.00,31.73,2.63,50005.99,1294.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.16,667771.19,5982429.74,326.48,2.86,197.93,667886.59,5982216.68,50013.18,1375.00,31.73,2.63,50005.99,1294.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.24,667771.07,5982429.93,326.48,2.86,197.90,667886.46,5982216.89,50013.20,1375.00,31.73,2.60,50005.97,1294.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.28,667771.01,5982430.03,326.48,2.86,197.91,667886.40,5982216.99,50013.33,1375.00,31.73,2.60,50006.04,1296.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.32,667770.94,5982430.13,326.48,2.86,197.91,667886.34,5982217.08,50013.29,1372.00,31.73,2.60,50006.04,1296.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.37,667770.85,5982430.26,326.48,2.86,197.91,667886.25,5982217.22,50013.18,1375.00,31.73,2.60,50006.11,1294.00,883758,883768,1.93,-0.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.44,667770.75,5982430.42,326.48,2.86,197.91,667886.15,5982217.37,50013.24,1375.00,31.73,2.62,50005.97,1294.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.48,667770.68,5982430.52,326.48,2.86,197.92,667886.09,5982217.47,50013.24,1375.00,31.73,2.62,50005.97,1294.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.52,667770.63,5982430.61,326.48,2.86,197.91,667886.02,5982217.57,50013.33,1375.00,31.73,2.61,50006.04,1292.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.57,667770.54,5982430.74,326.48,2.86,197.91,667885.94,5982217.70,50013.27,1375.00,31.73,2.61,50006.04,1292.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.64,667770.44,5982430.90,326.47,2.86,197.88,667885.82,5982217.88,50013.20,1375.00,31.73,2.60,50006.02,1296.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.69,667770.37,5982431.01,326.47,2.86,197.88,667885.76,5982217.99,50013.15,1375.00,31.73,2.60,50005.94,1299.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.72,667770.31,5982431.10,326.47,2.86,197.89,667885.70,5982218.07,50013.20,1377.00,31.73,2.62,50005.94,1299.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.76,667770.24,5982431.19,326.47,2.86,197.89,667885.64,5982218.17,50013.32,1375.00,31.73,2.62,50005.97,1296.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.81,667770.18,5982431.29,326.47,2.86,197.88,667885.56,5982218.28,50013.29,1375.00,31.63,2.64,50006.13,1296.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.89,667770.04,5982431.49,326.47,2.86,197.88,667885.43,5982218.48,50013.29,1375.00,31.63,2.64,50006.04,1299.00,883758,883768,3.23,-0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.93,667769.99,5982431.58,326.47,2.86,197.88,667885.38,5982218.56,50013.29,1375.00,31.63,2.62,50006.20,1296.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:19.97,667769.92,5982431.68,326.47,2.86,197.84,667885.25,5982218.68,50013.41,1377.00,31.63,2.62,50006.20,1296.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.01,667769.86,5982431.78,326.47,2.86,197.84,667885.19,5982218.78,50013.29,1377.00,31.63,2.62,50006.04,1296.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.09,667769.73,5982431.97,326.47,2.86,197.84,667885.07,5982218.97,50013.29,1375.00,31.63,2.62,50006.06,1296.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.13,667769.67,5982432.07,326.47,2.86,197.84,667885.00,5982219.06,50013.24,1375.00,31.63,2.59,50006.11,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.17,667769.60,5982432.16,326.47,2.86,197.85,667884.94,5982219.16,50013.32,1375.00,31.63,2.59,50006.11,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.21,667769.54,5982432.26,326.47,2.86,197.85,667884.88,5982219.25,50013.24,1377.00,31.63,2.60,50005.94,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.26,667769.47,5982432.36,326.48,2.86,197.86,667884.80,5982219.33,50013.29,1375.00,31.63,2.60,50006.06,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.34,667769.34,5982432.55,326.48,2.86,197.86,667884.68,5982219.52,50013.24,1375.00,31.63,2.61,50006.24,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.39,667769.25,5982432.69,326.48,2.86,197.87,667884.59,5982219.66,50013.32,1375.00,31.63,2.61,50006.08,1299.00,883758,883768,0.19,0.51
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.42,667769.22,5982432.74,326.48,2.86,197.87,667884.55,5982219.71,50013.24,1375.00,31.73,2.63,50006.08,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.46,667769.15,5982432.84,326.48,2.86,197.86,667884.49,5982219.82,50013.33,1377.00,31.73,2.63,50006.08,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.55,667769.01,5982433.06,326.48,2.86,197.86,667884.34,5982220.04,50013.33,1372.00,31.73,2.61,50006.11,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.59,667768.93,5982433.16,326.48,2.86,197.87,667884.30,5982220.14,50013.32,1375.00,31.73,2.61,50006.08,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.62,667768.89,5982433.22,326.48,2.86,197.87,667884.26,5982220.20,50013.20,1375.00,31.73,2.61,50006.08,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.66,667768.83,5982433.32,326.48,2.86,197.87,667884.19,5982220.30,50013.29,1375.00,31.73,2.61,50006.15,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.74,667768.70,5982433.51,326.48,2.86,197.88,667884.06,5982220.49,50013.33,1377.00,31.73,2.60,50006.11,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.78,667768.63,5982433.61,326.49,2.86,197.87,667884.00,5982220.59,50013.41,1375.00,31.73,2.60,50006.17,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.82,667768.57,5982433.71,326.49,2.86,197.87,667883.94,5982220.69,50013.33,1375.00,31.73,2.63,50006.17,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.86,667768.51,5982433.80,326.49,2.86,197.87,667883.87,5982220.78,50013.29,1375.00,31.73,2.63,50006.11,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.91,667768.44,5982433.90,326.49,2.86,197.88,667883.81,5982220.88,50013.29,1375.00,31.73,2.60,50006.11,1299.00,883758,883768,-2.65,-2.43
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:20.99,667768.31,5982434.09,326.49,2.86,197.87,667883.67,5982221.07,50013.36,1375.00,31.73,2.60,50006.17,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.03,667768.24,5982434.19,326.49,2.86,197.87,667883.61,5982221.17,50013.43,1375.00,31.73,2.62,50006.17,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.07,667768.18,5982434.28,326.49,2.86,197.87,667883.55,5982221.26,50013.43,1375.00,31.73,2.62,50006.20,1299.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.11,667768.11,5982434.38,326.49,2.86,197.87,667883.48,5982221.36,50013.33,1375.00,31.73,2.60,50006.22,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.19,667767.99,5982434.57,326.49,2.86,197.88,667883.36,5982221.55,50013.33,1375.00,31.73,2.60,50006.17,1299.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.23,667767.91,5982434.67,326.49,2.86,197.86,667883.27,5982221.66,50013.41,1375.00,31.73,2.60,50006.29,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.27,667767.85,5982434.77,326.49,2.86,197.86,667883.20,5982221.75,50013.56,1375.00,31.73,2.60,50006.29,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.31,667767.79,5982434.86,326.49,2.86,197.86,667883.14,5982221.85,50013.61,1375.00,31.73,2.60,50006.31,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.42,667767.61,5982435.12,326.49,2.86,197.86,667882.96,5982222.10,50013.47,1372.00,31.73,2.60,50006.22,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.43,667767.58,5982435.15,326.49,2.86,197.86,667882.94,5982222.14,50013.50,1372.00,31.73,2.59,50006.38,1301.00,883758,883768,-0.93,-1.22
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.48,667767.52,5982435.25,326.49,2.86,197.86,667882.87,5982222.24,50013.61,1375.00,31.73,2.59,50006.38,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.51,667767.46,5982435.34,326.49,2.86,197.86,667882.81,5982222.33,50013.65,1375.00,31.73,2.59,50006.38,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.56,667767.39,5982435.44,326.49,2.86,197.86,667882.75,5982222.42,50013.70,1375.00,31.73,2.59,50006.47,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.64,667767.26,5982435.64,326.49,2.86,197.86,667882.61,5982222.62,50013.65,1375.00,31.73,2.61,50006.49,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.68,667767.20,5982435.73,326.49,2.86,197.86,667882.55,5982222.72,50013.65,1375.00,31.73,2.61,50006.35,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.72,667767.13,5982435.83,326.49,2.86,197.86,667882.49,5982222.81,50013.68,1377.00,31.73,2.57,50006.35,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.76,667767.07,5982435.92,326.49,2.86,197.86,667882.42,5982222.91,50013.70,1375.00,31.73,2.57,50006.35,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.84,667766.93,5982436.11,326.49,2.86,197.85,667882.28,5982223.11,50013.74,1377.00,31.73,2.59,50006.49,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.88,667766.87,5982436.21,326.49,2.86,197.85,667882.22,5982223.21,50013.79,1375.00,31.73,2.59,50006.56,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.94,667766.78,5982436.35,326.49,2.86,197.85,667882.13,5982223.34,50013.70,1377.00,31.73,2.61,50006.56,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:21.96,667766.74,5982436.40,326.49,2.86,197.85,667882.09,5982223.39,50013.79,1375.00,31.73,2.61,50006.49,1301.00,883758,883768,0.80,-1.38
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.00,667766.67,5982436.50,326.45,2.86,197.85,667882.02,5982223.49,50013.86,1372.00,31.73,2.56,50006.47,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.08,667766.54,5982436.69,326.45,2.86,197.85,667881.89,5982223.68,50013.83,1375.00,31.73,2.56,50006.62,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.13,667766.48,5982436.79,326.45,2.86,197.85,667881.83,5982223.78,50013.83,1377.00,31.73,2.58,50006.62,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.17,667766.42,5982436.88,326.45,2.86,197.85,667881.76,5982223.88,50013.83,1375.00,31.73,2.58,50006.56,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.21,667766.35,5982436.98,326.45,2.86,197.85,667881.70,5982223.97,50013.92,1375.00,31.73,2.56,50006.56,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.29,667766.22,5982437.17,326.45,2.86,197.83,667881.71,5982224.28,50013.92,1372.00,31.73,2.56,50006.62,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.33,667766.16,5982437.27,326.45,2.86,197.83,667881.64,5982224.37,50014.01,1375.00,31.73,2.55,50006.62,1304.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.37,667766.09,5982437.36,326.45,2.86,197.83,667881.58,5982224.46,50013.81,1375.00,31.73,2.55,50006.67,1301.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.41,667766.03,5982437.46,326.45,2.86,197.83,667881.52,5982224.56,50013.92,1377.00,31.73,2.58,50006.67,1301.00,883758,883768,3.58,1.00
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.49,667765.90,5982437.66,326.45,2.86,197.83,667881.39,5982224.76,50013.97,1372.00,31.73,2.58,50006.69,1301.00,883758,883768,0.14,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.53,667765.83,5982437.76,326.45,2.86,197.83,667881.32,5982224.85,50014.06,1375.00,31.73,2.54,50006.67,1301.00,883758,883768,0.14,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.57,667765.77,5982437.85,326.45,2.86,197.83,667881.26,5982224.95,50013.97,1375.00,31.73,2.54,50006.67,1301.00,883758,883768,0.14,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.63,667765.68,5982437.98,326.46,2.86,197.86,667881.21,5982225.06,50013.97,1375.00,31.73,2.55,50006.67,1301.00,883758,883768,0.14,-1.83
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:30:22.66,667765.64,5982438.05,326.46,2.86,197.86,667881.16,5982225.13,50013.88,1375.00,31.73,2.55,50006.71,1301.00,883758,883768,0.14,-1.83
